53.71510591,-2.4843256830000002,0
54.0573308406469,-2.8899353498808504,1
54.6437524857931,-3.52184486526146,2
54.90624665605411,-2.93484695511289,3
53.7320768220295,-2.65591512526671,4
54.12727519077371,-3.2146426732549798,5
54.8935049242606,-2.893329,6
53.735273408127696,-2.9746962483308703,7
53.685480521638205,-2.6378231292962404,8
54.1052902123062,-3.2488875407510496,9
54.81226556226971,-2.4416932271038503,10
54.637936,-3.54343639519848,11
54.3371276049602,-2.7481806468842502,12
53.6336400248755,-3.0315595329837297,13
54.3233504861316,-2.74663901820275,14
53.83677983601971,-3.052974,15
54.8322982583873,-3.11237355644777,16
53.7436902350499,-2.7449788480431803,17
53.646491771167796,-2.9727530318673,18
54.210771,-2.857735,19
54.373890354874604,-2.736609,20
54.60212287037311,-3.13525285650028,21
53.8575399321521,-3.0256114098675,22
54.074294870337496,-2.8597476143994904,23
54.5520430688966,-2.504213,24
53.69141642,-2.453630193,25
53.6912794563939,-2.67843524494266,26
53.7339825930997,-2.65750618264435,27
53.8823799032438,-2.576224,28
53.7682568438914,-2.8111670121923704,29
53.73927182,-2.48251,30
54.89340515396271,-3.20151287198885,31
53.8474148,-2.46966463,32
54.8317238961249,-2.8924761278373397,33
54.743532657928895,-3.41660673815304,34
53.75519157,-2.504291086,35
54.0611037830826,-2.83507596927481,36
53.8787511083436,-3.0414032021232003,37
53.724698599271896,-2.69244668602242,38
53.6805916273,-2.656946853,39
54.164201,-2.80629349079726,40
54.542714952600406,-3.57217138329113,41
53.839240983166796,-2.8431458855270897,42
53.871214598795795,-3.0017941383654,43
54.1362513805215,-3.21848704418139,44
53.6155034,-2.441130604,45
54.8790142922123,-3.16676313702991,46
53.8015939169273,-3.0363619347283,47
54.117167930066,-3.22397027611613,48
53.8973601674929,-3.03582426399829,49
54.1084178284621,-3.2592605401199104,50
53.7666231781123,-2.68244120395809,51
54.717883251979195,-3.4972811933154704,52
53.79095842,-2.486110236,53
53.6702921685475,-2.9482656165441097,54
53.6925102298749,-2.67536564026187,55
53.76785854542,-2.67698443334436,56
54.636783058123896,-3.53497166168619,57
54.4251002772021,-2.90744402592445,58
53.883823867339004,-3.0274567211184706,59
53.7893953317593,-2.8851180047725404,60
54.0747867607194,-2.85378208135563,61
53.958919,-2.813066,62
53.875876467466796,-2.94909423618065,63
54.2023305701828,-2.59742512174506,64
53.7590844389777,-3.03777202344441,65
54.19451990638721,-3.0881220401381295,66
54.886132042119506,-2.9862763085060604,67
54.8947625915,-2.931089,68
53.7665778351241,-2.7057882963468396,69
53.74348772,-2.443259149,70
53.59607475,-2.59027016,71
54.1175871926254,-2.51575013912164,72
54.7007564362197,-2.6745572191509597,73
54.78443766333999,-3.34608448144196,74
53.636694530165,-2.993686,75
54.3791109396327,-2.90515120543179,76
53.64197586,-2.495738986,77
53.7925427168074,-3.03322406877553,78
53.801779814458,-2.6308570130448796,79
53.62699693808129,-2.98576218774518,80
54.13591,-2.746155,81
54.8830753967498,-2.9503499635143298,82
53.674620754467796,-2.67265733047432,83
54.949027748518105,-2.7338856563908602,84
53.6761533711,-2.6582250709,85
53.7698324918131,-2.7296477366948197,86
53.750075164688994,-3.0032765063496,87
53.7713214791754,-2.7076734234195,88
53.946471,-2.828868,89
53.645271,-2.621817,90
54.600011,-3.137055,91
54.535431373217,-3.6005160484291805,92
54.080009230359494,-2.83579182744106,93
53.645915,-2.625895,94
53.888561332335996,-2.95557426809402,95
53.828640743224,-2.6091243113452403,96
54.235175,-3.183258,97
54.054264,-2.791419,98
53.69251523,-2.4624406469999998,99
53.63938290375171,-2.6422092302916402,100
53.6417430872604,-2.90194380605419,101
53.787740855697,-2.88884746654053,102
54.898621,-3.06547,103
53.812736259149894,-3.0460533440962303,104
53.64696,-2.652399,105
54.06658030606479,-2.8788105901347,106
53.620232,-3.0219573458328903,107
53.6519189412881,-2.6393587604937596,108
53.7252540957596,-2.69119787659163,109
54.03188787949511,-2.78242864613373,110
54.2938481569843,-3.185861827244,111
54.1804280574058,-3.1155008034203897,112
54.6600003147509,-2.93560064352239,113
53.7840416424415,-2.7616297057668198,114
54.15763124349179,-3.18271344706307,115
53.7581001602938,-3.0341377347978504,116
54.730946,-3.440674,117
54.8445857585366,-3.28929663676143,118
54.1185949669332,-3.19647275431199,119
53.802539263374,-3.0372203830767406,120
53.6851272411454,-2.93056514136571,121
54.5783802176085,-2.4922691658329104,122
54.416093186801994,-2.9119916411993905,123
54.182705889002705,-3.0945079832160496,124
54.064955923445396,-2.8797083339819998,125
53.713638174161794,-2.64668864986869,126
53.7062499256003,-2.786705,127
54.870734247987606,-3.3875131882182004,128
54.6550174859114,-2.7531431897262504,129
53.8025649385978,-3.0518130253571005,130
54.9256021321006,-2.64648373770622,131
53.743174855296495,-2.71599441493052,132
54.06763791552871,-2.85300887273855,133
53.59672297,-2.444591364,134
54.890995678391896,-2.92788318866721,135
53.7287508814388,-2.65924337441116,136
53.65722700111979,-2.99967764930323,137
53.8168600481381,-3.03278943877842,138
54.8645712388856,-3.3873170738783505,139
